,N_COLON_1,N_COLON_3,N_COLON_4,N_COLON_5,T_COLON_2,T_COLON_3,T_COLON_4,T_COLON_5,T_COLON_7,T_COLON_9,T_COLON_10,N_PAN_1,T_PAN_1,T_PAN_2,T_PAN_4,T_PAN_5,T_PAN_6,T_PAN_7,T_PAN_8,T_PAN_9,N_KID_1,N_KID_2,N_KID_3,T_KID_1,T_KID_3,T_KID_4,T_KID_5,N_BLDR_1,T_BLDR_1,T_BLDR_3,T_BLDR_4,T_BLDR_5,T_BLDR_6,T_BLDR_7,N_PROST_1,N_PROST_2,N_PROST_4,N_PROST_6,N_PROST_7,N_PROST_8,T_PROST_1,T_PROST_2,T_PROST_3,T_PROST_4,T_PROST_5,T_PROST_6,T_OVARY_1,T_OVARY_3,T_OVARY_4,T_OVARY_5,T_OVARY_6,N_UT_8,T_UT_1,T_UT_2,T_UT_3,T_UT_4,T_UT_5,T_UT_6,T_UT_7,T_UT_8,T_UT_9,T_UT_10,N_LUNG_1,N_LUNG_3,T_LUNG_1,T_LUNG_2,T_LUNG_3,T_LUNG_4,T_LUNG_6,T_MESO_1,T_MESO_2,T_MESO_3,T_MESO_4,T_MESO_5,T_MESO_6,T_MESO_7,T_MESO_8,T_MELA_1,T_MELA_2,T_MELA_3,N_BRST_1,N_BRST_2,N_BRST_3,T_BRST_1,T_BRST_2,T_BRST_3,T_BRST_4,T_BRST_5,T_BRST_6
EAM211,-0.9203968712614322,-0.9442526114266406,-0.9442526114266406,0.7589873474817841,-0.9442526114266406,1.1268049312005806,-0.9442526114266406,-0.9442526114266406,-0.9442526114266406,-0.9442526114266406,-0.9442526114266406,-0.9442526114266406,-0.7061942838365918,-0.9442526114266406,-0.24315336908177598,-0.9442526114266406,0.6574756832641405,-0.9442526114266406,-0.9442526114266406,-0.5085609552712688,0.27997606274189074,-0.9442526114266406,-0.9442526114266406,-0.9442526114266406,-0.9442526114266406,-0.9442526114266406,-0.9442526114266406,-0.6654698403746464,1.538441217565931,1.6285739931692074,0.9402510468124036,0.5054577239686918,0.696702904539985,1.7356752868816272,1.142276227123623,1.37734011034147,0.42870013322791706,0.8419334565917759,1.0278884521055114,1.3837282583355008,1.1798065965885536,0.4294986517271708,1.2044608552530156,0.3366708761889128,0.6183482768007026,-0.10840337233269197,-0.9442526114266406,-0.33168910768654486,-0.8486300211409946,2.293739903047649,1.1115332649023504,-0.40345595780698246,-0.9442526114266406,1.3556802960492098,0.4595429102615962,-0.9442526114266406,-0.9442526114266406,-0.9442526114266406,1.11552585739862,0.7297416074466123,-0.841642984272523,1.5229699216428878,1.4311402942286975,1.8552534321448892,1.5449291803723684,0.07815051205548512,1.083684932240873,-0.26770781293383084,-0.9442526114266406,-0.9394615004311173,-0.9442526114266406,-0.9442526114266406,-0.9442526114266406,-0.9442526114266406,-0.9442526114266406,-0.9442526114266406,-0.9442526114266406,-0.9442526114266406,-0.9442526114266406,-0.9442526114266406,1.3348190002562033,0.7233534594525816,1.375243999280929,0.9820734532108231,0.36372069035113624,0.8839554926150084,0.8528132711441088,-0.9442526114266406,-0.15900948222290356
EAM210,0.7102402462220366,0.7831962850290636,0.7364671433844171,0.7378650236900265,0.6482675526733673,0.6038016458092313,0.021884044302819455,0.5120075057409011,0.591154157329911,0.4162194219422591,0.7531085755940493,0.26824380673421094,0.5761768683412416,0.45835552829704723,0.5514144172133089,0.6673053511211868,-0.06897817556177116,0.25166894025341824,0.4082981002104738,0.2579926844930779,0.5758440396970497,0.554942400841751,0.6176473174076448,-2.6127741899803514,0.13065244522497377,-0.9263314498562448,-0.22314440355180218,0.560800184979542,0.26957512131098194,0.6428091629086089,0.4184826567227685,0.8434382696279318,-2.138014098758202,0.723020866159035,0.8052295412746171,0.7491811975925758,0.7813324446215856,0.7527091812210179,0.7722129397707073,0.7937802359143897,0.5924189061778424,0.5625308939293432,1.019105228032807,0.6774233419046432,0.8808482092351848,-0.3522819174985471,-1.852713384956271,-0.5368021178389459,-0.6172135182758883,0.5918863803471343,-0.9087847237344086,0.8526909059364869,0.7841947709616416,0.9990689436524105,-0.007538007843809933,-1.528491689502453,0.8351841192519546,0.8571508097686685,-0.049540982740921356,0.12752385596956314,0.6922009337067963,0.5842313215307036,0.7487818032195445,0.6620466585429435,-0.3076828791767332,0.11094898948876929,-0.19791599232199975,-0.3960821670742981,-0.21149540100505976,-0.9061354077266349,-2.627378710887525,-0.6358585789235601,-0.4273680596284067,-2.0007955053304607,-3.0069764361621143,-1.426013749955539,-3.946565011863705,-0.5599004257459157,-1.228526545637394,-1.3903544890167392,0.6382161276187505,0.718161567953822,0.7133688354774484,-0.12808854277038462,0.07813208517137578,-0.44101403404030504,-0.8418395702415014,-1.0468087624810964,-0.1220310614460785
EAM208,0.6879273516109773,0.7192084011609375,0.8212729151751756,0.9865970986838849,-0.04517428925158839,0.43312481706401007,0.7479134228967327,0.6602736681126848,0.3704431344678809,0.543644880789347,0.414524600757861,1.2589485112994985,0.40744426125316296,0.5953348470256146,0.7304243365761911,0.09102633028459478,-0.05825373414942983,0.1526018655407925,-0.00786922108010888,0.8582441460864058,0.8589417164809574,0.01626173192569812,0.15947791657280022,-1.703383822077026,-1.703383822077026,-1.703383822077026,-1.703383822077026,1.1492306535278956,1.6651337867554967,0.6533826691436516,0.09667166783478717,-0.6145561585129137,-0.8173000110436369,0.238751809267905,1.2771849944713454,1.0914817901503808,0.8408048862226177,0.9634277962934238,0.6926409344198758,1.0523181951419884,-0.3351044758099008,-0.647855179561398,-1.1547945332190117,-0.4922122765999282,0.19296627815694897,0.1759804390496191,0.35155890735823603,0.4991548375539863,1.303941801748072,0.8885386317926433,0.4089838987668518,-1.407045953180191,-0.21564554574295355,1.0663692559465263,1.4210838015759728,-0.20734944069346573,-1.4279581170797104,-1.1565085633313383,-0.4073628033940871,-0.16613299566682171,1.2207814454261803,1.0214756184114608,0.12045881828899352,0.9137009924532513,-0.5610226133767603,-0.5636783635217314,-0.8071105006375092,-0.43144891258881574,-0.5223921614556322,-1.703383822077026,-1.580272612730034,-1.703383822077026,-1.6552813607270236,-1.703383822077026,-1.703383822077026,-1.703383822077026,-1.703383822077026,-1.703383822077026,-1.703383822077026,-1.703383822077026,0.9464369745404188,1.1388667505231305,1.1085224383601393,0.6336513922691944,0.8381640840146727,0.23409801820711137,0.6706176405347494,0.3323757215080689,0.7039266268745845
EAM207,0.5442580542875808,-0.6712257086919164,-0.008414768732654992,0.2472939752067678,-0.6712257086919164,1.9903009124566462,-0.6712257086919164,-0.6712257086919164,-0.282335327284043,0.11782903459790296,0.6050879928894496,-0.28927316142193465,0.11981127292301455,-0.6712257086919164,-0.4822936183296973,0.6926781488803282,-0.6712257086919164,-0.6712257086919164,-0.6712257086919164,0.5443819441829011,2.926165181700059,0.5835311511038594,0.026150512061481956,-0.6712257086919164,-0.1878073371552738,0.1739511571776312,-0.22918656219198322,0.2217726567709533,0.13232415235028339,-0.38751784841028863,-0.6712257086919164,-0.6712257086919164,-0.6712257086919164,-0.6712257086919164,1.83704911194644,0.9622625610955343,-0.5701315541112143,0.8994503841685539,-0.3984201591984035,1.2157412869192072,-0.6712257086919164,-0.6712257086919164,-0.6712257086919164,-0.6712257086919164,-0.6712257086919164,-0.6712257086919164,-0.6712257086919164,-0.6712257086919164,-0.6712257086919164,1.2650494652563629,2.7922402048596933,2.514974619134678,1.3701080964872894,3.536446806043858,-0.6712257086919164,-0.6712257086919164,-0.26189349455632777,2.206488779789153,-0.6712257086919164,-0.6712257086919164,-0.6712257086919164,0.6455999886589224,0.015495981064005503,1.3206760282548133,-0.6712257086919164,-0.6712257086919164,-0.6712257086919164,-0.6712257086919164,-0.6712257086919164,0.3810950621518156,-0.6712257086919164,-0.6629250857055103,-0.6712257086919164,-0.6712257086919164,-0.6712257086919164,-0.6712257086919164,-0.6712257086919164,-0.6712257086919164,-0.6712257086919164,-0.6712257086919164,1.9090291411270621,1.438990878284924,1.2457226415865228,-0.6712257086919164,0.154624333507791,-0.6712257086919164,-0.6712257086919164,-0.6712257086919164,-0.6712257086919164
EAM206,-0.0009352394819547958,-0.20024068137946358,-0.3161815562027244,-0.09866416272899571,-0.6311713665632661,2.2668374912978035,0.8233479491121806,-0.21152696122951542,0.38331128814026866,-0.20152321318060626,-0.4988140846853838,-0.9977189553297265,1.0088020475573534,-0.2905309201798796,0.32200626804566873,0.9863577410373635,0.6494366368772888,0.18759693528595897,-0.008245670748465776,-0.17638558987821715,1.136413961771009,0.08422487211389156,0.48052719866685273,-1.2906492187106202,-0.8050826787981569,-1.3954320668639433,-2.2098397605892846,0.9333891776501871,0.732159938050966,-0.22024817747728304,0.7347250016532503,1.0112388579795235,-2.434411078969295,-0.436867798690212,0.5995461498128547,0.9104318584097405,0.8373275457446318,1.1932301205616112,0.9684022958213714,0.14822320899089084,-0.18164397026290074,-2.3904202381901154,0.9968745018067295,0.5001499352243293,0.5676111079644125,-0.11071996165973341,-2.434411078969295,-0.4185275939338781,0.6718809433972786,0.6145517718862196,-0.016453874275776527,1.2383752399618186,0.06113929969333099,1.9282490957962453,0.14258006906586432,-2.434411078969295,0.8983760594790039,1.1625776105143106,0.2805804908687732,0.36548409610439053,0.28404332673185717,0.46718886793497344,0.2163256476315449,0.461289221649718,-0.010810734350750029,-0.4832954498915621,-0.3849252607439504,-0.4209644043560484,-0.24602706668024293,0.42961068616150483,-1.6365480454786905,-2.058244501694267,0.7139479864747449,0.18554488440413042,-1.7356877537069868,-0.2871963374969095,-1.4022294854099973,1.0105975920789516,0.9536531801082355,0.1416822968050657,0.6434087374119205,1.2134941230196583,0.980714601112337,0.09192006292074546,-0.21768311387499878,-0.512280668597377,-1.3410527184955112,-2.165079400729419,-0.3063060613339292
EAM205,0.4236561149941979,-1.4073029840936486,0.08219070862921392,-0.09575765289077424,-0.1354153656433125,1.5274813920089898,-0.387679326418775,-0.0018972782959399126,-0.10359828950947092,-0.10882538058860204,0.2528665956043237,-1.147539283943782,0.9257977558350833,0.6926240407399269,1.5508896694503165,0.711941551249759,-0.05723626428587256,0.22025409256713588,0.5989909309746195,0.6277399319098417,2.798687215970743,0.6250127539555127,0.3200233527296831,-1.725814642676361,-1.365599887875363,-1.725814642676361,-1.725814642676361,-0.07234937544944764,0.7560309281780832,1.3449877338984524,-0.1720050031972314,0.3208187796330293,-1.725814642676361,-1.050838098979854,1.2351051888219333,1.6002061374577707,0.9507968870831023,0.8334146026321779,1.0345439767639648,1.02522611875334,0.6122859235019752,0.03014706266742959,0.11241693095636407,-0.24597970520841433,0.034578726843214495,-0.0941667990840818,-1.725814642676361,-0.8510723138252317,0.9110255419157995,0.657284359748409,-0.1672324417771551,0.9803413149216696,-0.19404969166139346,0.6955784835237828,-0.6376706388989622,-1.725814642676361,0.6272854022507869,0.8112562817532524,-0.8150508383451321,-0.3276814114235295,-0.7664161648262596,-0.4623358229185397,0.9439789421972787,2.216661987550961,0.25707099495058167,0.8702315050156236,0.2590027460015645,0.47194989126877906,-0.5617641858367965,0.6029680654913505,-1.251967473111642,-1.5472981190825543,-0.2927962600910675,0.6317170664265718,-1.6328633273996362,-1.6019553105839044,-1.4209388738652957,-0.6934641545479497,1.1366995176365506,0.7762574980060258,0.5769462425104585,0.4539959697361115,0.19150509163191368,-0.9218653082230308,0.6900104952003613,-0.9357284628242049,-1.725814642676361,-1.3993487150601884,-1.002089793046218
EAM203,-0.4185399641881691,-0.7665585044400061,-0.2878119482550983,-0.3266778306976823,-0.07373421112444117,0.3276991267631078,-0.03656020010018379,1.6739630689836655,-0.19455269446446102,0.20718718458599064,0.3978263127993547,0.17439317517781602,0.9873344441721442,0.29458089112494124,1.4993230314648516,0.46123906836357,-0.20805229567688574,0.29967419044700877,-0.7642476556735125,-0.05037223749787391,1.8089001308842776,1.8806425530481248,1.7788944670540419,-0.17010014170064539,-1.3481201456667915,-1.3481201456667915,0.5748066741964797,-0.4363016665694073,-0.08284202067605549,-0.23884199748146887,-0.12910026116247356,-1.2352481524727756,-1.3481201456667915,-1.3481201456667915,2.0484738397370905,1.4978787509857934,1.7416968759403297,1.6014542939125636,1.252586870440381,1.9525618258828767,0.571470091538736,0.47296426784458,-0.37731607280018364,-0.17307123297185162,1.3321343022135077,0.16075798845103115,0.9841806072076694,0.808455885573971,1.22634223087806,0.9992364943240589,0.23590773354098304,-1.2867529628627123,-0.8683596456353613,0.6008214078866235,1.290002577381543,-1.0414728723620272,-0.7646779923060483,-1.2198503540593022,0.4618757307788284,0.30352953507274066,0.3569325426637256,1.9541534819210233,-0.6200554086621982,0.24711417105400502,-0.3814897486335448,-0.01579793133592139,-0.47834496606591964,-0.7518504236430632,-1.239869850005763,-0.7081683079294964,-1.3481201456667915,-1.3481201456667915,-1.1790744843709435,-1.2617050128401828,-1.3481201456667915,-0.4874291955280798,-1.3481201456667915,-1.1536079877606054,-0.8468546040532977,-0.9104324202436911,0.8753113341984727,0.28079243381670477,0.33487336897949266,-1.3481201456667915,0.008772521875164054,-0.934242415569885,-1.1655866732032458,-1.3481201456667915,0.8000083185270687
EAM200,2.136318215817829,1.3829527325644693,1.843099149000917,1.774559442534617,-0.5107256090281335,1.4248867465228505,-0.7239050186293662,-0.4785554242221285,-0.39056225268171724,-0.2019408024227072,-0.1891795667524285,-0.20266047675992685,-0.6464398665169357,-0.7239050186293662,-0.11130635187147132,1.031655204801661,-0.7239050186293662,-0.7239050186293662,-0.4152166632237737,-0.36052883291817767,0.2980473788680411,-0.5963297585418991,-0.4473497514144582,-0.7239050186293662,-0.7239050186293662,-0.7239050186293662,-0.7239050186293662,-0.2911507429456328,-0.18416410436108646,-0.02022674193638888,-0.5035140270098134,0.6244159811354212,-0.7239050186293662,0.005844759310913377,3.4194901397566175,2.411352521804593,1.7699149462964812,2.279726311324118,1.1895680768982968,3.552073442912362,0.9533590885060494,-0.10555637649678197,0.3239704936540608,0.34242976943758063,1.0074682116126439,-0.7239050186293662,-0.7239050186293662,-0.7239050186293662,-0.7239050186293662,0.005310568050296851,-0.7239050186293662,1.9298013583281721,0.30460606045671945,0.5372760317473839,-0.5892665629848609,-0.7239050186293662,1.4103819699325046,0.9783176912937344,-0.3324912110588848,-0.7239050186293662,0.05166649855489152,0.30210574858411227,-0.6417582736634788,0.4291097207956431,-0.7239050186293662,-0.7239050186293662,-0.7239050186293662,-0.7239050186293662,-0.7239050186293662,0.2704771743617876,-0.7239050186293662,-0.7239050186293662,-0.6594904557867145,-0.7239050186293662,-0.7239050186293662,-0.7239050186293662,-0.7239050186293662,-0.7239050186293662,-0.31598321724122785,-0.7239050186293662,-0.1633009679047932,-0.1645622528256932,-0.5370271092904232,-0.6121774326068496,-0.630406709375382,-0.6990799636568357,-0.7239050186293662,-0.7239050186293662,-0.5481783518557891
EAM195,1.2898389395163992,0.49789012792228265,0.7862596987867116,1.1011034750710722,0.006172090337726442,1.7223458510004612,-0.9372205630134247,0.6216261991322916,-0.11803842899808738,-0.13824991915739093,-0.5537715877376252,-0.4731154063507335,-0.4929473380093929,-0.7172664118901129,1.0042211677816417,0.652560216934793,-1.0926497690272234,-0.2826719286525075,0.28068777592864164,0.3792780964709712,2.1063641640272275,1.6609522635212632,1.5246907617899963,0.8390183303762551,0.5734222695504779,-0.00692267793449901,-0.7952656837724956,-0.24471607858808778,1.507515739635846,-1.0926497690272234,-1.0926497690272234,-0.5590854067466443,-1.0926497690272234,-1.0173074066493506,0.8715654718064949,0.4286207015547172,-0.383444710573542,0.14888608657994387,0.1282001482948353,0.9736667084797835,-1.0926497690272234,-1.0926497690272234,-1.0926497690272234,-1.0926497690272234,-1.088379735894976,-0.8922428806870877,-1.0926497690272234,-1.0926497690272234,1.3181160478143925,0.5755098413040212,-0.7708790501061055,2.029408678021617,1.153577437785133,1.6865724623147458,1.6731930251670377,-0.17544665222052233,0.8723245888077832,1.7973086548776909,-0.07059361641756295,0.7697489040086888,1.1691393363115452,1.298284116155733,-1.0722484996175983,0.11671850365034815,-0.5407717090905615,-0.9100821302173647,-0.933519867632144,-1.0926497690272234,-1.0926497690272234,-0.5940996784310707,-1.0926497690272234,-1.0926497690272234,-0.1973661556327242,-1.0926497690272234,-0.978497549958481,-1.0926497690272234,-1.0926497690272234,-1.0926497690272234,-0.4735898544765385,-0.47330518560105517,1.8647751783671962,1.5951937532846558,1.203109822119201,0.4681896752468744,-0.6429678353890109,-0.7843533768789742,-1.0926497690272234,-0.1183230978735707,-0.4990202740196994
EAM194,1.5432100518032292,-1.091280374141961,-0.08422562067147699,0.1368524835848308,-0.7835021917723007,2.9902925339635784,-0.2799038657096338,-0.39924063443848706,-0.01540477306922371,-0.42662707482453843,-0.3517045850637353,0.5093364525660937,-0.250530844155682,-0.7861982662144508,1.6008209056723306,0.8958683883775072,-0.9347661578424062,-0.26741678408283354,0.5597104750378453,0.8686238466463055,2.113500745645398,1.5490278966520785,0.7379351855294519,-1.091280374141961,0.8813947255828064,-1.091280374141961,-1.091280374141961,0.7240291173541511,1.6314710151199319,-1.091280374141961,-1.091280374141961,-0.061379937240626514,-1.091280374141961,-0.6298259485697457,1.3652691386213232,1.238127943875719,-0.14552583956667864,0.4920248166743932,0.5289184669353941,1.2684942560136199,-1.091280374141961,-1.091280374141961,-1.091280374141961,-1.091280374141961,-0.9066702241821052,-0.21377909254953067,-1.091280374141961,-1.091280374141961,0.7986678098052535,1.0398955230502618,-1.091280374141961,0.8530149946128048,0.11599338132187953,1.8636172144545395,2.1993494318296514,-0.5170165179639914,0.15274513292803082,1.0268408468040615,0.2648450702595355,0.8884896583253065,0.4250486515851907,1.3614378749403733,-0.7765491576846503,1.1195006684211142,0.39865550178308956,-0.6759430113959969,-0.8040774967255514,-1.091280374141961,-1.091280374141961,-0.7951378814700004,-1.091280374141961,-1.091280374141961,0.27775784785088614,-1.091280374141961,-1.091280374141961,-1.091280374141961,-1.091280374141961,-1.091280374141961,-0.048609058304125596,-0.3829222891307367,0.43029890181464125,0.9340391265321578,0.7761059236841025,1.1204939590050644,0.20638282446133369,-0.32900080028773454,-1.091280374141961,-0.3705771061587861,-0.4608246506433893
EAM193,0.701437063478517,0.44231119144160974,0.7582637661708023,0.587978270089469,-0.23367357500239955,0.33381500393836117,-3.174796010320297,-0.2843699998357574,0.014748637280822884,-0.8605188125772265,-0.6610415171676653,0.17433047360847317,-0.3204705250050005,-0.14395744506697913,0.8388331323167134,0.8298809805227235,0.11477920297888591,0.04734614653067807,0.6616389103943666,0.36368794525091447,0.8592673918464724,0.7845363855662072,0.7199252030530617,0.04179970465831549,0.14611173425785243,-0.47421400146700315,0.41876313998350506,0.464399652933303,0.6438319128041473,0.1681028897517834,-1.305946747926887,-0.08742266036797537,-4.371601399179006,-0.7934749801200608,1.1008781842864437,1.0834604106872665,1.1342541415183849,1.03782389773747,1.0003610885995762,1.0627342331642242,0.11224924703710683,0.0721591759596732,-0.2510913486015768,-0.061441958965852105,0.9116180186417628,-0.491339857072897,-2.077622232568831,-1.1360699370361507,0.8746417394926732,0.7470735764283148,-1.822164796647504,1.2120016337292334,0.8797016513762331,0.748046636405922,0.4355970775961173,-1.5344212306691565,1.0979590043536207,1.1879670522823245,-0.32416815291990947,0.061066292214946305,0.6005307438006073,0.7106811332657902,0.8965355889888437,1.060204277222445,-0.819261069526663,0.23680092417088164,-0.9996663893751143,-0.33204993873853006,0.5717281684634217,-0.22530525919497454,-0.7326587315195848,-0.7089160680659591,0.40533491229252017,-1.210771751517087,-0.5903000567955907,0.06301241217016218,-2.7021418567971742,-0.9310656609537784,-1.0437460063607402,-0.6182268781529299,1.0318882318740636,1.0480410275023506,1.0753840128731247,-0.03789390750774912,0.13326734255343073,-0.38907125342633647,-0.8834830280487662,-0.18813436805036388,0.1137088370035183
EAM190,1.1245914777186654,1.0502101314262375,1.1241430113758168,1.189619097431683,0.5791923381946059,0.5851505338924486,-0.7822938187347664,1.0117701591820898,0.4792484103598195,0.26463163865869843,-0.47784283189906973,-0.7771108291438464,-0.14740642382632915,-0.08601778815242422,0.8453250793649268,0.8976675082373755,-0.4655484474429829,0.11426728056367105,0.40980019383872496,0.2447005130501075,1.4515234416551475,1.5305816512372794,1.5490969045348777,1.2308139343533284,0.4393349058463118,0.45759389266228295,0.14394293913615344,-0.12221542868233053,1.132407605408309,-0.9595084974423314,-1.0797807639322308,-0.7848692968751236,-1.3080757590902286,-1.1803397313229234,0.6119944478429457,0.09438740825140483,0.0754557219211626,0.1310078884759978,0.10935337077846012,0.9197064256573537,-0.7397535827845757,-0.9968465238154808,-1.3723281726963228,-1.3162378465300693,-0.5770692135852985,-1.1572052746939863,-1.4148684086465135,-0.296156303087102,1.34248205372258,0.4973151973145693,-0.36690507200245775,1.6127791252193497,1.085767105752075,1.3302453292248595,1.1983962244274302,-0.014577099736673774,1.129716807351218,1.6138041911458603,-0.023053113616508553,0.7009189169677422,1.1891065644684278,1.1572013875057838,-0.605527606370049,0.410376793422387,-1.4266054135050603,-0.8547275397668229,-0.924918929084638,-1.4960856633363582,-0.3833958200951968,-0.35058730378481656,-1.4809018742999198,-0.7988422267858718,-0.2592411164086381,-1.7279171359408176,-1.156795248323382,-0.5027583405753189,-2.70162085287122,-1.1243390984252397,-0.5538322503637108,-0.8949613773823656,1.4393507837778337,1.4767016234750652,1.3271701314453268,0.29457637703688994,-0.5839755952651641,-1.2358534579055143,-1.7899144045085884,0.07359138326732141,-0.37820642384223746
EAM187,0.9149956197916923,-0.11497351196826609,0.2891020164884941,0.8397932933198488,0.06264996276956337,0.6463920027416068,-0.8082687558657644,0.8138931589002432,0.1225109403489046,0.1552738210345881,0.43969240004831284,-0.0923700959850023,0.15625819330008667,0.5742170853127139,1.8836829347589008,1.295195477544685,-0.8033097484150399,0.03510611239718922,0.7822353753805444,0.5234290483314217,1.913957025188416,0.7822632349729649,1.1516721439286897,-1.888394440512167,-1.0172714181990943,-1.4883585529562773,-1.4313206807421426,0.6484350395190589,1.9266795723934573,0.03629478834043351,-0.5916697113326356,-0.8363976576789544,-2.5181233810384906,-0.6907198489158264,1.4040336185980322,1.1680814438639502,1.0245209641247284,1.3260267598225963,0.5540467404007794,0.8855480306039648,-0.669918019909044,-0.730559066076139,-1.4146699310059099,-0.9465730591684518,-0.1949026826206681,-0.4862490136161178,-1.5958037143886339,-0.7791740548486874,1.3243551842774088,-0.3251277041216146,-0.3978690999297084,0.7465843836140089,-0.9843785260821185,0.18496286002328635,1.6959092818494563,-0.6971554147648005,-0.8482937036422085,0.22346481674744884,-0.4531239582289758,-0.1644800076982482,0.7808702553519749,1.1198379163236658,-0.05066428613256382,1.243283770335794,-0.19147595275303392,0.14836464211447728,-0.5833582662607285,-0.2570295737168196,-0.18092645375673697,-0.4077685417695449,-1.1213084228254293,-0.7515280526374404,0.3674989095578074,-0.6648382875578334,-2.8776607077467995,-0.34710892254083503,-2.563311639943404,-1.5141658220678171,0.19059978422289334,-0.10549196401472892,0.8145432160567053,1.296124130625346,1.0789493211822083,0.6163779351746766,-0.3606858305800843,-0.21194346665077984,0.6191360348242362,0.07224294909278048,0.27962975506576315
EAM185,0.9242789533311143,-0.1611908678363642,0.23661321443116787,0.8075098058190268,0.06766285412461523,0.6024635772781631,-0.959866194945438,0.736610025289939,0.05601552615064887,0.10328533392306682,0.4527051731420944,-0.2390829900534645,0.04877662798562484,0.5975127232197959,1.9680807298838512,1.3342333387857157,-0.8154728597491139,-0.032370039728011134,0.8527381259617995,0.315383077706425,1.8283325187144008,0.7280397221490607,1.0456636380928372,-2.267966652594158,-0.8861162215421119,-1.5197762297177169,-1.1609971066313778,0.5737348165769203,1.859793125180918,0.023736352180456808,-0.739582776125337,-0.8023856419494058,-2.9167257794218764,-0.6903010675005139,1.4727980788655175,1.198528653839236,1.2030652930162258,1.2841330626572196,0.599682420217487,0.8853131677044033,-0.5454836551637323,-0.6646296071141987,-1.2572034439608053,-0.8260254769651556,-0.08777621124177175,-0.4623448111158513,-1.738274579644264,-0.8472786452834448,1.2838371948848062,-0.41047919061195975,-0.3841469588672575,0.8247687592097493,-1.0259433307842043,0.09233822634380955,1.602782653545359,-0.9426072415547154,-0.7876810136605098,0.3284801577652132,-0.4631633786195261,-0.16190095049015507,0.6542305751912508,0.9906322324241322,-0.014095273652005963,1.3246669474777166,-0.19281913270724912,0.185595748208193,-0.6396682293816746,-0.17801588182754924,-0.08487670707212977,-0.27189472601399794,-1.0215250387161792,-0.6293029950881607,0.38588836787229713,-0.46620095441629217,-2.4771648922078753,-0.05875158276811534,-2.5998809819454523,-1.2909422322748976,0.2363863824723182,0.032405277912139124,0.8660324512021973,1.3241738345236953,1.1989231442024515,0.6377803270451212,-0.512593021130555,-0.28933120006816826,0.6295256161948164,-0.11145549529384177,0.23015343473349847
EAM181,0.7800078254671957,0.007488333324926929,0.6065779909575711,0.5461169222037704,-0.25383011990190685,0.546889094218507,-0.49315711414907104,0.026506930047865793,0.32898215166010913,-0.29849254923421653,0.027935448275126135,0.8240988475086007,-0.4103648307291161,0.297709185063316,1.0302687754430155,1.0420057900669972,-1.1652324706145272,0.2858177360363875,0.9332839703922191,0.33245692572641966,1.2523454468809843,0.889887903164076,0.7073464388805716,0.10831855500910655,0.34705097680492347,-0.029074011572805324,0.045162605923878926,0.795219614157488,0.6576957783330706,-0.5811847238289329,-0.29637679791384147,0.15439405912838244,-3.370872335225549,-0.1805509957034956,1.2761283449348428,1.1848576127930905,1.1173697787051953,1.2952782109002858,1.0216204488779759,1.1266358428820233,-0.5379816996044745,-0.39709891551595805,-1.296409052477818,-0.6767950626934998,-0.23382314300010676,0.1577916159932182,-1.3527698878333714,-0.3846669460787131,-0.21897427515674023,0.21663112351607378,0.2394101979507755,1.4897111242107202,-0.3881880504659087,1.2435426859129979,1.1630051447760708,-1.230342014897036,0.33044927848810757,0.8066477599755749,-1.3906294817158598,-0.26044763406819177,0.9309674543480122,0.7657226431945855,0.6500512753871878,1.3780550508799465,-0.22935226703478798,-0.1319350456557396,-1.0667496518551443,-0.04799222593382824,-0.8935591906700882,-0.2565404436736292,-1.142530613381299,-0.42695880732578495,0.33168475371168443,-1.0583175334542307,-2.9494208495828382,-0.4409660076730886,-3.5415609590828616,-1.0345037485197839,-1.333828508311906,-0.9479587091082132,1.2655495883329644,1.4110267959091582,1.2979035957503877,-0.20854223123766166,-0.026317357480199217,-0.3586447491821224,-1.534369302258899,-0.5006471826920057,0.30434986439004347
